,30-39,40-49,50-59,60-69
ENSG00000286855.1,0.11638968179905218,0.3478486539260816,0.416470535763298,0.3221435792574701
ENSG00000074657.14,0.4124598859627257,0.2890097082145913,0.3843199870646968,0.45646125135584886
ENSG00000225499.1,0.0,0.0,0.16666666666666666,0.0
ENSG00000164086.10,0.22842179783047376,0.43388276244308216,0.4011254557008595,0.4447566065011465
ENSG00000165457.15,0.24809473882087804,0.3581404899112899,0.07807728228636411,0.062245621066849895
ENSG00000259237.2,0.0,0.0,0.0,0.0
ENSG00000175018.13,0.0432020615221059,0.030981170947197434,0.2520766599644087,0.3239546788693984
ENSG00000198818.10,0.44096407836606283,0.4936298660745263,0.645824948534684,0.5669812411815047
ENSG00000232614.1,0.0,0.0,0.0,0.0
ENSG00000257075.1,0.3333333333333333,0.0,0.0637252938398923,0.0
ENSG00000231238.2,0.0,0.14285714285714285,0.0,0.0
ENSG00000227434.2,0.0,0.0,0.0,0.0
ENSG00000242612.7,0.21971618266689394,0.4126387450899526,0.387932417125272,0.28494755694557217
ENSG00000276486.1,0.0,0.0,0.0,0.0
ENSG00000271355.1,0.0,0.0,0.0,0.16666666666666666
ENSG00000270381.1,0.3333333333333333,0.0,0.1285819145905914,0.15814654133526154
ENSG00000236627.1,0.4990620108347672,0.19656130632588573,0.32346934607686967,0.1520894348651234
ENSG00000255977.1,0.44874792199910285,0.14285714285714285,0.0,0.25834058984440283
ENSG00000270236.1,0.5515089200353555,0.2625008521431488,0.3340212559055569,0.4198932339794941
ENSG00000227825.4,0.31194872211182445,0.5087069446706464,0.2684045192874463,0.27267591184024603
ENSG00000185264.12,0.4051826521795084,0.18586241401861056,0.0519074145570202,0.10978526648649643
ENSG00000265801.1,0.0,0.19377212126122206,0.16666666666666666,0.11204793298597575
ENSG00000234122.1,0.0,0.0,0.0,0.0
ENSG00000287959.1,0.4993168605949117,0.15742057786832442,0.0979136714203644,0.319128796335158
ENSG00000245059.2,0.5048058707767008,0.3071608551827786,0.2934983722940538,0.1748894937865161
ENSG00000139549.4,0.08840676796716933,0.37698557542924505,0.1627921228374161,0.37129418298646827
ENSG00000153879.9,0.059416120597482615,0.07064198227272658,0.0970706343577203,0.22229382580128373
ENSG00000128422.18,0.03141679860338265,0.1647388881042073,0.021019734972750653,0.020714257672015016
ENSG00000232522.1,0.3333333333333333,0.0,0.0,0.0
ENSG00000185607.5,0.4637871496794774,0.1760616677798358,0.2293376016489561,0.2784158210408351
ENSG00000238039.1,0.4525922114621146,0.17037268257594368,0.18993427264137222,0.17925442778963085
ENSG00000278023.7,0.3806054076861088,0.10244508952774518,0.25292248662659883,0.18767242709877277
ENSG00000223015.1,0.0,0.0,0.0,0.0
ENSG00000140365.16,0.37581382708463806,0.2612121191660604,0.40811778977758345,0.375991067103071
ENSG00000162771.8,0.0,0.18897056032792278,0.016717201748134278,0.07474068263828267
