,30-39,40-49,50-59,60-69,70-79
ENSG00000285159.1,0.08281382335637118,0.03390649951833869,0.05073218984567442,0.04418469731304106,0.06831379749536118
ENSG00000274601.1,0.0,0.0,0.0,0.0,0.0
ENSG00000214558.4,0.0,0.14482920080876874,0.12262920790323152,0.103071181848817,0.15361817601362135
ENSG00000228013.1,0.062212969849842086,0.06674614149123091,0.022652637554930348,0.03495859170358633,0.0813943379074188
ENSG00000139343.11,0.3929456878984527,0.27655586478710587,0.30380400687993575,0.2528424217194692,0.30220067299826664
ENSG00000218410.1,0.06285642036239339,0.0,0.0,0.0026754689053208004,0.06666666666666667
ENSG00000262920.5,0.08752889581465428,0.03804101415357821,0.07800041440011764,0.061759164305827285,0.04304796060716301
ENSG00000214837.8,0.12663522978656727,0.22686214780022035,0.1530513473154245,0.1903921787034878,0.18236548951096404
ENSG00000252984.1,0.06663766376637663,0.02670811081108111,0.04627974797479748,0.015412181843184318,0.14448244824482448
ENSG00000183597.16,0.39768836071803987,0.34881311448776847,0.3443705611261914,0.28147089859180946,0.26892694048472104
ENSG00000269855.3,0.03527088525613966,0.08651581826487714,0.05654236033608392,0.062486718122047265,0.14312672152413555
ENSG00000248347.3,0.0,0.04081399393728569,0.08411944320208496,0.025275609687919295,0.03835743510742269
ENSG00000231053.1,0.0,0.0,0.010669365983979736,0.003390714048005325,0.14751048065412223
ENSG00000213901.11,0.2124348295231084,0.16663255448100603,0.20632391785914772,0.21440737882325062,0.16499574774193332
ENSG00000188312.14,0.33242610147996027,0.2850246881152129,0.29301218000081364,0.2550966679294286,0.2520111549775096
ENSG00000207157.1,0.0,0.0,0.0,0.0,0.0
ENSG00000267658.1,0.09292821807500073,0.10793850290825124,0.11563052056235934,0.11161373235319907,0.1362990676058808
ENSG00000175470.20,0.48220586670937304,0.450646697543059,0.4076197901932775,0.344020369958525,0.36562862137142
ENSG00000276046.1,0.0,0.0,0.0,0.0,0.0
ENSG00000259002.2,0.04201191588427195,0.06371414130584613,0.059372756837338475,0.07890348593221118,0.08338259994996758
ENSG00000234832.1,0.23700193502429412,0.17299712581556315,0.14314307957108144,0.1677231479939185,0.0972140611765373
ENSG00000183479.13,0.31543652586401627,0.30402113968056327,0.37259978953979733,0.35936089822809864,0.2880997243448829
ENSG00000104957.14,0.25841917118457913,0.2852205320387162,0.26029219852021745,0.26740649259857074,0.3005117152558178
ENSG00000099260.12,0.22102444306566846,0.3149382998489434,0.26037829449657246,0.26255934755467786,0.32042220834834456
ENSG00000243018.1,0.18460078925494644,0.14405350775660497,0.1557464130071701,0.12459673640943376,0.16812564897316584
ENSG00000260495.1,0.18095568813473667,0.2212239232971373,0.18532105156827683,0.2108657735280615,0.20997456623006647
ENSG00000227484.1,0.1814934716458156,0.20391851890906626,0.19030602484051007,0.16739183176636513,0.14576852681765798
ENSG00000285448.1,0.0,0.01632627937087428,0.04264951641089862,0.02548236752594825,0.011479492567514982
ENSG00000288996.1,0.18797490445709147,0.2424204124613983,0.1743309630015263,0.19294696721517565,0.2896135294280046
ENSG00000252373.1,0.0,0.0,0.0068536526615268255,0.021449327101402647,0.0
ENSG00000118004.18,0.2510476311548264,0.16137422647702174,0.1771916669993647,0.1662901230571309,0.16597402433668762
ENSG00000206948.1,0.0,0.0,0.0,0.0,0.0
ENSG00000226029.1,0.21311587039563598,0.2376888062646314,0.22801773914264412,0.23608836258958196,0.2290920415713421
ENSG00000266718.2,0.07768769740609335,0.17269979015796036,0.11815847753412762,0.07258514596629576,0.06978829802034668
ENSG00000087053.20,0.32691587485466134,0.38576973820052524,0.3044932784794361,0.27895796242787974,0.3097161702238543
ENSG00000218890.1,0.23502746498214777,0.03199736336171381,0.04628647807378925,0.057306543531996705,0.029475785040739725
ENSG00000222305.1,0.0,0.0,0.0,0.0,0.0
ENSG00000234933.1,0.0,0.12376267940969309,0.03634270643098254,0.041457155457470994,0.09394523479138636
ENSG00000166913.13,0.4016644603199963,0.3701806811178915,0.3449028508903888,0.24983211675187728,0.2701114862130999
ENSG00000228606.3,0.13180540391839962,0.17513790050119066,0.13907654261553318,0.149893752874539,0.2055978897839063
ENSG00000280660.1,0.10826718670771242,0.08739073490643345,0.1021773794961882,0.08801401628072122,0.10372800219167021
ENSG00000230725.6,0.4259995700773861,0.31831961675469844,0.25505943850741786,0.13738028560282428,0.13988392847664846
ENSG00000287655.1,0.08784083767555538,0.15257106396489956,0.12427615082787881,0.1494848488219121,0.14774720161359095
ENSG00000143318.13,0.26855084153145414,0.09775729210536975,0.1420838127205947,0.10413397447557249,0.14016191379320905
ENSG00000233716.1,0.12368672254869792,0.12168743847507683,0.12615251220555043,0.1148155976866629,0.13821853652716048
ENSG00000289287.1,0.048141618428638,0.016574718271485996,0.03949574478726569,0.04283718332688405,0.044969688354694955
ENSG00000011566.15,0.2097415438215775,0.36489674996032234,0.2659170226128554,0.24317937349609636,0.2853595670255923
ENSG00000199878.1,0.0,0.0,0.0,0.0136359201432317,0.0
ENSG00000238962.1,0.0,0.0,0.0,0.0,0.0
ENSG00000244356.3,0.0,0.0,0.012058458918281395,0.009614737600784745,0.0644650200838444
ENSG00000187955.13,0.1480929252053793,0.13963903339690403,0.139930879177521,0.1518719340513262,0.11613477989171271
ENSG00000270560.1,0.018454624675745785,0.008430123216601816,0.010536964980544749,0.033323517043612194,0.0
ENSG00000141449.16,0.1891953569384905,0.24785549775009363,0.18794275684198142,0.1504966788644456,0.16572355916350465
ENSG00000185803.12,0.24327166212380608,0.205671900342404,0.20976153736408962,0.1982096823470445,0.1995340752087463
ENSG00000242943.1,0.0,0.04614525919207423,0.017051426445133275,0.0078125,0.0
ENSG00000226245.1,0.19572591170109627,0.20598924006264446,0.19242949064061451,0.20849643895890818,0.19932101324980733
ENSG00000236049.1,0.028558992902102582,0.0,0.008067496986741664,0.008394644770322753,0.06666666666666667
ENSG00000204758.8,0.3779163091486728,0.2976453689143407,0.2710960475350935,0.2597355803580238,0.3055824974613671
ENSG00000172216.6,0.1727600198521434,0.21803350776710334,0.24631032217993787,0.22442154359548533,0.2873103893025284
ENSG00000267145.1,0.14992402153903134,0.018995644022604122,0.02430124627672257,0.037185306655241154,0.059933681989040054
ENSG00000253644.2,0.0,0.01878222256932629,0.020596039666556955,0.0031119952192613003,0.0
ENSG00000072501.19,0.3207165113499601,0.32394693292288507,0.27488397071473486,0.2759053388803958,0.2607168701272956
ENSG00000278438.1,0.0,0.0,0.0,0.0,0.0
ENSG00000196758.3,0.008048438182858532,0.07505643086599416,0.037386714004015865,0.0517727852293053,0.059595499948187226
ENSG00000205076.5,0.060076432549716396,0.097924246565981,0.05564310120959476,0.0613535251016538,0.0936232032620333
ENSG00000232393.1,0.12015718285833829,0.05302409037511465,0.07671027716537121,0.06393992719178963,0.09634406698744254
ENSG00000279106.1,0.03431041935553096,0.15628450815626427,0.10214567538650667,0.12102334694243556,0.1671913081599431
ENSG00000276988.1,0.031155860721361305,0.07698685226625086,0.09363976015480886,0.08671949787141917,0.16317622996321396
ENSG00000167977.9,0.2279933278084266,0.21218987543695192,0.2060822231864533,0.21182452258445192,0.21851012202680062
