,30-39,40-49,50-59,60-69,70-79
ENSG00000285159.1,0.0964870596273649,0.07281741760052471,0.08781540056992863,0.09320136305727551,0.08442785620308393
ENSG00000274601.1,0.0,0.0,0.007141774831011428,0.0,0.0
ENSG00000214558.4,0.14249807956529753,0.13469255878453404,0.12317857820852485,0.11626070788733381,0.06904853437579288
ENSG00000228013.1,0.052079268352504135,0.04902073615626225,0.040466511336479785,0.036851561532178244,0.02743517142825473
ENSG00000139343.11,0.1881917295075397,0.1735271031934831,0.17202620272698527,0.17619241114489906,0.18922778497028908
ENSG00000218410.1,0.0,0.0,0.00230746776042656,0.005769279071871699,0.0
ENSG00000262920.5,0.04406736640372134,0.04533752769482078,0.06301845321471412,0.04674078532585309,0.055679641271587706
ENSG00000214837.8,0.22700243509477985,0.2068881308325504,0.2004734085733261,0.21503075180635084,0.17000276001406642
ENSG00000252984.1,0.0,0.0,0.00390625,0.0,0.0
ENSG00000183597.16,0.37694619191636153,0.34182769891537307,0.30069323595708725,0.2525363571428348,0.2422746775976434
ENSG00000269855.3,0.034660571957933144,0.04069091966626419,0.03453968764157633,0.03427179389783724,0.02599575037412769
ENSG00000248347.3,0.0,0.010962495809012537,0.013582198054671066,0.008957328019619088,0.055899571799099865
ENSG00000231053.1,0.0,0.005960072791649293,0.0206925481484487,0.010518930710659718,0.0
ENSG00000213901.11,0.24804186722904625,0.23983681942089194,0.20711742304390324,0.18116756766608716,0.1829554180719297
ENSG00000188312.14,0.1664603605310227,0.1558004497311585,0.17986225394975802,0.187347290748522,0.14186183153490267
ENSG00000207157.1,0.0,0.0,0.0,0.0,0.0
ENSG00000267658.1,0.06778947386826445,0.07123198774154173,0.052433679456132885,0.0398306601707743,0.03447041108567586
ENSG00000175470.20,0.35333637938685236,0.3460243027547254,0.3558653777076716,0.3443876949177528,0.30468374597024445
ENSG00000276046.1,0.0,0.0,0.0,0.0,0.0
ENSG00000259002.2,0.053910612491536655,0.033530992922294355,0.05049775203711861,0.05146348484952231,0.099798405726571
ENSG00000234832.1,0.05034038430160398,0.040362476817130184,0.07096653277950875,0.08119974558627498,0.062042168310242604
ENSG00000183479.13,0.1783853003050633,0.18047281862882888,0.15894350349540745,0.13783746424710244,0.12260976704949125
ENSG00000104957.14,0.2496311339417712,0.23838172919353756,0.2583018865208083,0.25122988592320766,0.24127329972750683
ENSG00000099260.12,0.024529739662279136,0.013643332488221551,0.01489770576190512,0.013223798601052546,0.012095520999380204
ENSG00000243018.1,0.0743892619392709,0.05921002026390433,0.07618437224097706,0.07982165051018085,0.06741827468524787
ENSG00000260495.1,0.17753871889031742,0.14159213404373308,0.11218016646729541,0.06646663095148118,0.09926563640226498
ENSG00000227484.1,0.06031097899119896,0.0467358249997925,0.057560936024551465,0.0482051644206155,0.06349692320620243
ENSG00000285448.1,0.08018015242837664,0.07553396550190551,0.08034300671504449,0.06653174146908934,0.08508402327765884
ENSG00000288996.1,0.19320828705618384,0.1762336978162738,0.1317460209743605,0.09798599472400629,0.11167181193081446
ENSG00000252373.1,0.0,0.0,0.00390625,0.0,0.0
ENSG00000118004.18,0.009653804432229202,0.009044450763573382,0.013687556624758455,0.012666660452180283,0.015998470566419874
ENSG00000206948.1,0.0,0.0,0.0,0.0,0.0
ENSG00000226029.1,0.1679638685623858,0.14342033404221,0.13708167479084432,0.11909906437461688,0.11808368797924694
ENSG00000266718.2,0.21033834573430413,0.1703288129520721,0.12299383293633236,0.08634975897700449,0.07517236057556607
ENSG00000087053.20,0.16072938164994618,0.15119294586964446,0.17717545671778107,0.18364134033401647,0.1590824920229426
ENSG00000218890.1,0.019950017710509523,0.014188635247648115,0.027502407967923383,0.02313447193402997,0.037343634138063596
ENSG00000222305.1,0.0025032169856844134,0.0,0.005049285225993244,0.008373339218327149,0.0
ENSG00000234933.1,0.0367920341094262,0.04407965261575848,0.04096425873483309,0.028147799049171363,0.01912637368914391
ENSG00000166913.13,0.41752733401689535,0.4092571013086715,0.3511653709113862,0.2873063833131665,0.2810512313995218
ENSG00000228606.3,0.15245492680239828,0.15811760549768414,0.16561444010720114,0.16215898910876286,0.18362295813570823
ENSG00000280660.1,0.014665924396838038,0.035544353471395895,0.04447052258403362,0.0328093667269961,0.05899888597009999
ENSG00000230725.6,0.06795121390945047,0.047183176531202034,0.05351400342437536,0.030104473242205596,0.024785768095925673
ENSG00000287655.1,0.13554735717675362,0.08843342889696218,0.08445341949516177,0.060642687007479004,0.08776473784411608
ENSG00000143318.13,0.007161048391444871,0.0071597287206074,0.012298884891295481,0.00789586036810007,0.007093434492971075
ENSG00000233716.1,0.04334649746658425,0.057039855563430907,0.04995944228306046,0.0529776676237375,0.05661917468011554
ENSG00000289287.1,0.008293335579819023,0.014977172883804783,0.020577975258354742,0.011369400805903618,0.01885924189474881
ENSG00000011566.15,0.14849104987501097,0.13679853601734868,0.1555597496631194,0.1533072550962345,0.14361672903931885
ENSG00000199878.1,0.0,0.0,0.0,0.0,0.0
ENSG00000238962.1,0.0,0.0,0.0,0.0,0.0
ENSG00000244356.3,0.003115310481021167,0.0,0.0,0.005040955236787721,0.0
ENSG00000187955.13,0.02711766576854488,0.036216345096050775,0.04172077488813798,0.029153646380638287,0.023754795701566092
ENSG00000270560.1,0.0288399961302709,0.03910113443055015,0.019979676047188293,0.01752433241445419,0.012052734056841156
ENSG00000141449.16,0.06124685631872359,0.06088827370164042,0.056443464510081,0.044226916762671604,0.04425531650182316
ENSG00000185803.12,0.19325480344966403,0.19581507858936748,0.1972719005254102,0.18674379663883311,0.16561710975029206
ENSG00000242943.1,0.0,0.011232721992147582,0.018529150755660733,0.009903115394789223,0.023799279298660787
ENSG00000226245.1,0.10243550328683952,0.09379159005358127,0.10057008655572486,0.08517234473707794,0.09863844892949149
ENSG00000236049.1,0.0,0.008512101445395997,0.002647827169929096,0.014365867823782097,0.014917012116071
ENSG00000204758.8,0.08662376337691213,0.09356854184818456,0.08200394412923442,0.06268513852924802,0.040989817501182205
ENSG00000172216.6,0.15703729958782112,0.1635729028811487,0.1627942773097111,0.18426403970788355,0.16000083550072017
ENSG00000267145.1,0.0,0.008248169105265941,0.006168985594931853,0.007040254327571737,0.025667496372207985
ENSG00000253644.2,0.0,0.0,0.019507788628624075,0.0061923185075797044,0.0
ENSG00000072501.19,0.18853433896116806,0.186719327193483,0.1887305055311573,0.17514573248054233,0.1411416529749877
ENSG00000278438.1,0.0,0.0,0.0,0.0,0.0
ENSG00000196758.3,0.019374396485477084,0.029435213212266057,0.02800907375183515,0.020531004959783695,0.01622283229080935
ENSG00000205076.5,0.034543681846224514,0.019012017212001246,0.025103044141462732,0.019308570280907825,0.02558215180776801
ENSG00000232393.1,0.07336655346271014,0.051417102441745896,0.07454556681567853,0.0614681100282146,0.030543417982403006
ENSG00000279106.1,0.1808198656201153,0.14886435871075224,0.13384576207134435,0.11722292556060987,0.09670624059669003
ENSG00000276988.1,0.04433199987357251,0.03445708157053223,0.058733964201453936,0.0629361906927253,0.05133069285800466
ENSG00000167977.9,0.31142533853035226,0.305586488357889,0.2642187876409814,0.22785202870443594,0.2026024925664818
ENSG00000273989.1,0.060771863472479995,0.029041745393841755,0.039996326112557025,0.03793978446379848,0.05795169689638819
ENSG00000243838.1,0.04383805269312877,0.04040580287129001,0.03345822438946893,0.04196993744072297,0.02720138845107665
ENSG00000236648.2,0.016477291596849235,0.0029223768607875,0.03254759148961343,0.022003438578375254,0.03191460825714088
ENSG00000211623.2,0.01898399545729989,0.014061026429869948,0.010114612248286952,0.011131216316744635,0.006891186816260233
ENSG00000077327.16,0.10677891210756314,0.1078210402047968,0.08825100339460333,0.06391840224937391,0.047631271697994346
ENSG00000230119.1,0.0,0.0,0.006836321872804044,0.0,0.0
ENSG00000205184.2,0.03351461983985743,0.030519617536695062,0.02792427228867138,0.022752078338983572,0.0
ENSG00000226533.1,0.05104005398753523,0.03520822731308927,0.040612707198255334,0.03825652767786908,0.017382009142459305
ENSG00000278588.2,0.030928191130799334,0.02913555337130436,0.04797139293800368,0.07049217781703933,0.07108161164196397
ENSG00000230704.1,0.0032588151708856728,0.0058563705901612355,0.006055115124159708,0.011030958729560418,0.0
ENSG00000254562.7,0.005972706415184292,0.010645958363001392,0.005126521017699115,0.007376002017742979,0.019397171167082672
ENSG00000203620.2,0.04172434322587889,0.0638348081025545,0.044122210011862784,0.05703311568891397,0.035875227036642116
ENSG00000185839.3,0.12860038238543955,0.1225071913999237,0.1375092149469021,0.13308690894318645,0.12714581477035386
ENSG00000276405.1,0.01228421955186107,0.010285604094256554,0.027166489297703,0.020933620455351347,0.05040766343393855
ENSG00000238249.2,0.04857146667726372,0.04056367121201703,0.03894419059645068,0.03390257966877986,0.02945029150335769
ENSG00000235066.7,0.06300419829169875,0.043668155963695575,0.07245966485557359,0.09220399629966668,0.10171575372585959
ENSG00000096968.14,0.30442931603944007,0.2888434653081501,0.2340491777399579,0.2124066315675489,0.1675109438798162
