,30-39,40-49,50-59,60-69
ENSG00000255967.1,0.9084349963145365,0.3679572524725322,0.18779120454033707,0.15602452998312194
ENSG00000252587.1,0.0,0.0,0.0,0.0
ENSG00000167283.9,0.46640222245010204,0.3571311376073236,0.5589977066999785,0.7536462071987247
ENSG00000204283.4,0.6469547132389399,0.18417167098231502,0.23717357170403836,0.3242899840229188
ENSG00000124795.17,0.3927806213546006,0.42266955954017016,0.3057870094829981,0.6356480830204196
ENSG00000207168.1,0.2288883929171097,0.2109560166026553,0.45169183206808866,0.35773230336527184
ENSG00000278698.1,0.5,0.09577804785585264,0.0,0.0
ENSG00000289619.1,0.5,0.0,0.0,0.0
ENSG00000149792.9,0.49238302733336026,0.36280293573470723,0.38807776348388545,0.507940704601762
ENSG00000235150.1,0.21527462490452356,0.15308702642360017,0.06633007333657374,0.0
ENSG00000245928.2,0.5,0.09153480585408004,0.18603850515742293,0.38939893071231846
ENSG00000164366.4,0.5310621447799461,0.6292180100249215,0.25347504142899957,0.5198791963670546
ENSG00000224578.5,0.22191710308119583,0.28560777128686426,0.3685764842714356,0.5550717122738751
ENSG00000288045.1,0.36265505071017967,0.23248230850644366,0.221073907752239,0.2578777915798274
ENSG00000265400.1,0.0,0.1,0.0,0.0
ENSG00000252695.1,0.0,0.0,0.0,0.0
ENSG00000207507.1,0.0,0.2639802427274101,0.1644337619391335,0.3333630587682339
ENSG00000137868.19,0.4052319664985777,0.2556960997915728,0.26089400104990895,0.23968465213694737
ENSG00000260761.1,0.0,0.1365842746229125,0.049174240232411785,0.0
ENSG00000167393.18_PAR_Y,0.0,0.0,0.0,0.0
ENSG00000222852.1,0.0,0.0,0.0,0.0
ENSG00000237058.1,0.0,0.0,0.0,0.0
ENSG00000279329.1,0.28905535804977145,0.45914060799535655,0.460987629688747,0.3401452876732206
ENSG00000240207.7,0.5502383278350644,0.33701035092689996,0.46635714138878137,0.61599187370457
ENSG00000235118.9,0.0,0.060400902029566515,0.25,0.0
ENSG00000263672.2,0.25659964102493843,0.07626732485285741,0.14931326935460826,0.36404357808490523
ENSG00000206922.1,0.0,0.0,0.0,0.0
ENSG00000274403.1,0.42597374960635326,0.2686441246075225,0.19300189574050808,0.4063703350908428
ENSG00000124596.17,0.48627156840701447,0.3309773215269565,0.24301477971175187,0.5060270535148801
ENSG00000168487.20,0.14542359134121394,0.34607525124779015,0.4004082408407027,0.2611152382009499
ENSG00000248227.1,0.0,0.1,0.0,0.0
ENSG00000280185.1,0.0,0.0,0.0,0.0
ENSG00000085063.17,0.07202489407467352,0.6796045598743177,0.4175605581258466,0.28106890447894256
ENSG00000236555.1,0.0,0.0,0.0,0.0
ENSG00000251892.1,0.0,0.0,0.0,0.0
ENSG00000238169.2,0.0,0.0,0.0,0.25
ENSG00000217385.1,0.0,0.1,0.23885699617287406,0.0
ENSG00000212607.1,0.16832015905615696,0.10343094927971042,0.3805859233349757,0.34099059398346676
ENSG00000224634.1,0.0,0.0,0.0,0.0
ENSG00000277501.1,0.46464274928565347,0.2868645413082028,0.33060887880500855,0.22809917995338358
ENSG00000250250.2,0.0,0.193840814360916,0.10407118185290357,0.25
ENSG00000256971.2,0.0,0.0,0.0,0.0
ENSG00000276403.1,0.0,0.0,0.0,0.0
ENSG00000233647.2,0.17369303655174959,0.12750667411010055,0.15537779047312866,0.517873201683027
ENSG00000121060.19,0.4278288409915072,0.2986099119323088,0.4298784555972434,0.4193242649251975
ENSG00000222416.1,0.0,0.0,0.0,0.0
ENSG00000201860.1,0.0,0.0,0.0,0.25
ENSG00000100417.12,0.42218237174908,0.4314765914051069,0.27112420620649225,0.5604135978244269
