,30-39,40-49,50-59,60-69,70-79
ENSG00000285159.1,0.06185533541148144,0.09006965676421662,0.07633504400836473,0.08389457988114138,0.07287841561054231
ENSG00000274601.1,0.01694915254237288,0.0,0.0,0.0,0.0
ENSG00000214558.4,0.13813504182846112,0.135661682109698,0.12437815404666736,0.13566895093802347,0.12893677680656507
ENSG00000228013.1,0.2756059105555472,0.28779620937804756,0.3000847994513319,0.35598239053015907,0.4861199342265364
ENSG00000139343.11,0.2151924835040897,0.1958474099989884,0.21530631079592574,0.21236292073481428,0.21286384263756036
ENSG00000218410.1,0.004796165705020973,0.03455135476217944,0.06442982230700543,0.10042378731935706,0.10784191719918546
ENSG00000262920.5,0.1306379752055858,0.16200446472864122,0.13086728965381944,0.1351895134398427,0.13318959523283605
ENSG00000214837.8,0.26756439733027093,0.27586302357038306,0.2847024216796187,0.30519695446689515,0.302374940835454
ENSG00000252984.1,0.014678748389595977,0.02436706744430278,0.019398880178124366,0.03256180041690757,0.005624765108915923
ENSG00000183597.16,0.43764089198168715,0.4518695667567362,0.440130748108631,0.42542227698119617,0.46699734119973885
ENSG00000269855.3,0.072640310144211,0.07895536144277271,0.0751373885654487,0.07142695458197948,0.0739491493404572
ENSG00000248347.3,0.05003564016297342,0.026458746798274427,0.02926488829661051,0.05659763166737408,0.06837719072102759
ENSG00000231053.1,0.0,0.014000354748968427,0.012172915685066388,0.0025497460785351544,0.0
ENSG00000213901.11,0.20501234131458324,0.21203030121882535,0.20542388166635892,0.190911112995857,0.266144762184404
ENSG00000188312.14,0.27547357933106886,0.2828328660378015,0.28859078633832724,0.30141148766948156,0.2863990768023869
ENSG00000207157.1,0.0,0.0,0.0,0.0,0.0
ENSG00000267658.1,0.09078382933239162,0.10587817060005694,0.11127479097551649,0.09689551810295009,0.09126511992817656
ENSG00000175470.20,0.2582123114747163,0.2708398840465625,0.2961649316716533,0.33346419561277585,0.38863351177538424
ENSG00000276046.1,0.0,0.0,0.0,0.0,0.0
ENSG00000259002.2,0.13121165288246558,0.12764597916465972,0.10929618266997713,0.1385764897670097,0.15629730695069197
ENSG00000234832.1,0.13218980325291407,0.15887277136758657,0.16823211659465703,0.16307665561810533,0.20495035331780384
ENSG00000183479.13,0.22472538316183402,0.24137723478761297,0.2773291254805507,0.27761929705478644,0.33324956262581734
ENSG00000104957.14,0.36015654394688973,0.3746039109625769,0.4039648266483889,0.42621767068697697,0.4316882869905429
ENSG00000099260.12,0.36153026171930464,0.32108902765430164,0.2979279242471396,0.282601092807519,0.2747460131452465
ENSG00000243018.1,0.20825358721671622,0.19255669341505302,0.2318872029838252,0.19670720581833112,0.2393476828443634
ENSG00000260495.1,0.28177974017875956,0.3043138179234321,0.2770026572100422,0.2997197434507095,0.3642625847024753
ENSG00000227484.1,0.11643327489187369,0.15391424173123427,0.13899559124079866,0.17227851347192402,0.20879735049900833
ENSG00000285448.1,0.04649441606666447,0.03707951618375842,0.062435141865305355,0.06373007670416951,0.04186274890731053
ENSG00000288996.1,0.333174078818986,0.34078954099998604,0.29865333860802423,0.3031590908414356,0.36053720702154957
ENSG00000252373.1,0.0,0.00865928397483734,0.0034650135369701245,0.008546039637818095,0.0
ENSG00000118004.18,0.1986100738787757,0.21095331150456545,0.23662299044603483,0.24098811834351305,0.2571857290373622
ENSG00000206948.1,0.0,0.0,0.0,0.0,0.0
ENSG00000226029.1,0.23313591283514193,0.2552217950686714,0.25696973788206134,0.2782817908338641,0.32151261547672977
ENSG00000266718.2,0.2670460020911844,0.30961545563993376,0.294554158568436,0.3067975620998201,0.2766642670790431
ENSG00000087053.20,0.3228275086181879,0.3642314851075368,0.34114129949054944,0.379213211886568,0.4040187634614792
ENSG00000218890.1,0.09075441861111344,0.09228980338070718,0.056749619125651886,0.06900850278290017,0.126663374592674
ENSG00000222305.1,0.0922667525218405,0.07530076803596733,0.045710730438130696,0.06901255104210241,0.0
ENSG00000234933.1,0.05469092061528728,0.07161983953959816,0.042601308514792886,0.037128293436532,0.09206776702495532
ENSG00000166913.13,0.43768897080923275,0.4354583260111447,0.42818876940774303,0.4145547741208562,0.4339294459255713
ENSG00000228606.3,0.286561038278669,0.2871265917355651,0.2891771142213256,0.31339521233736906,0.30043714970489943
ENSG00000280660.1,0.16123103534153377,0.16879375523618367,0.1561501255996247,0.1662792272779906,0.15356687472736855
ENSG00000230725.6,0.17377363860899053,0.1742637474308182,0.14214375714236482,0.14716093313695508,0.14696699681564368
ENSG00000287655.1,0.177831366233026,0.23436716016800085,0.20818723778828824,0.19352902815787368,0.21573823073347262
ENSG00000143318.13,0.10005595937580412,0.11345005727137272,0.11619948340362968,0.144967558215998,0.1441921526402876
ENSG00000233716.1,0.09702331311045038,0.08410754870989787,0.08574948432990477,0.10003915391311291,0.10350126080614958
ENSG00000289287.1,0.011375678664467776,0.005526192598090988,0.012873956568338382,0.02920184950753182,0.054393352201195844
ENSG00000011566.15,0.31146912772625773,0.35755702672444134,0.33898336012941027,0.3574121007783934,0.4005839243265636
ENSG00000199878.1,0.0,0.010101010101010102,0.0,0.002387957717696193,0.0
ENSG00000238962.1,0.0,0.0,0.0,0.0,0.0
ENSG00000244356.3,0.026476800938080698,0.025195252120231607,0.019826991163216724,0.02037978760804306,0.0202791689301974
ENSG00000187955.13,0.22554273581065204,0.2164510730082122,0.2412752324289088,0.26124605731618095,0.23336443890041045
ENSG00000270560.1,0.03414153247576899,0.030288045358929608,0.029301800200819267,0.04289942187839094,0.06949243017189716
ENSG00000141449.16,0.1877307351630666,0.22006240922905013,0.20940673769739643,0.21035880147623434,0.16462333433068932
ENSG00000185803.12,0.27904855142262935,0.2746034782493513,0.27671891906760415,0.2606087961841854,0.2679053384364374
ENSG00000242943.1,0.0,0.0031876773431665194,0.006980197978753628,0.007086027923941259,0.0
ENSG00000226245.1,0.18970782607547065,0.22467976695013595,0.204502614204583,0.22119321954303714,0.26370367108377196
ENSG00000236049.1,0.028062867582142707,0.005791345399536923,0.015888754754432903,0.011638942168722941,0.01487393407817009
ENSG00000204758.8,0.42745852773545995,0.39518563257884015,0.41667205535941054,0.4379493031137862,0.45429131845100196
ENSG00000172216.6,0.2930231886854445,0.30278094064217626,0.2916592990531267,0.28253886491080166,0.22537191776559923
ENSG00000267145.1,0.06353691726758791,0.0263892849892731,0.058427760819874164,0.04326551956924072,0.02816351131759119
ENSG00000253644.2,0.012491785854486497,0.006324264777956005,0.00318776186010023,0.018874309160320703,0.0
ENSG00000072501.19,0.4291552358375662,0.43889804760867285,0.44087103593882604,0.44664742339400093,0.4254062979670474
ENSG00000278438.1,0.0,0.0,0.0,0.006121874363114742,0.0
ENSG00000196758.3,0.05022003428441176,0.036241722841146476,0.02785883805971957,0.020603897633566664,0.016912190261394625
ENSG00000205076.5,0.03779696775797978,0.03412123519326677,0.03823537032950246,0.038596956631818426,0.04346148175037043
ENSG00000232393.1,0.1021230878992198,0.1438766685334909,0.11540203975422095,0.09593936168391373,0.154079540726422
ENSG00000279106.1,0.21896292276024693,0.23304824576039299,0.22443340554251962,0.2592513585761726,0.31381163182832594
ENSG00000276988.1,0.09737252370528993,0.09855525014503187,0.10297321749298922,0.1142400696275141,0.08157241904400168
ENSG00000167977.9,0.4615918980305596,0.43054394108071176,0.44776783211156157,0.45216743338387944,0.4511242316018652
ENSG00000273989.1,0.18242764791962188,0.23558518696725775,0.20266745474239975,0.19367926076293204,0.1765114412691107
ENSG00000243838.1,0.05817926011536242,0.04266188007074682,0.057544316199116166,0.049325923302254965,0.03326288803905298
ENSG00000236648.2,0.014574337008746857,0.047995102269150304,0.0176646534548719,0.04290050369817381,0.014409225235005511
ENSG00000211623.2,0.0027050495121357008,0.010658049597026455,0.002567997021474328,0.0006186744580694692,0.0
ENSG00000077327.16,0.015059666132283758,0.021330139019738927,0.03469266126074423,0.04883897947502364,0.06717071477965021
ENSG00000230119.1,0.0,0.00632336907309465,0.004901960784313725,0.0,0.0
ENSG00000205184.2,0.04984377448212835,0.04542264835258183,0.04697187232571685,0.056382758088315575,0.04842975676408703
ENSG00000226533.1,0.03751967391282649,0.0379032360860638,0.0555687397870662,0.06346827742430283,0.05970895981518099
ENSG00000278588.2,0.03802909527885243,0.039381534472226795,0.04388633039863309,0.06078962350104855,0.067318246419302
ENSG00000230704.1,0.0,0.006807514626361093,0.009551058441248149,0.011170470296823016,0.0
ENSG00000254562.7,0.008732500827238344,0.016088849662758295,0.022451254133300024,0.02222311316607611,0.01045115319852878
ENSG00000203620.2,0.05180939130056467,0.052376729330593154,0.06448552342106798,0.07456156926274242,0.08472041927563644
ENSG00000185839.3,0.15030173698855506,0.18858531329282774,0.1804404431990587,0.1766561264390682,0.22979834780479824
ENSG00000276405.1,0.016089569577931104,0.01196900112867797,0.01569098456922836,0.014125353130924459,0.009540112415670196
ENSG00000238249.2,0.10138896900201971,0.15667266196238758,0.13246282038066182,0.14155137853617702,0.17334034949135074
ENSG00000235066.7,0.10183821035993404,0.10705914262054701,0.10080045938744805,0.1122490657337861,0.10265203584335586
ENSG00000096968.14,0.20798715230383244,0.24049103797322718,0.22739238857428012,0.220180208377642,0.17851135919827077
ENSG00000285177.1,0.0849715830853959,0.08875220407651783,0.08554992989674134,0.08484957892944556,0.07297027831693219
ENSG00000261260.2,0.1013661857730105,0.09682758464455891,0.1095688468736743,0.12236309415937659,0.1535116882868832
ENSG00000286855.1,0.1980857098150864,0.20744005738393514,0.23828592046233638,0.22873855466261087,0.1563738446760123
ENSG00000074657.14,0.4780458816526577,0.47460139297336784,0.4806505144385229,0.5057890521034497,0.5101461583665927
ENSG00000225499.1,0.020422170365991324,0.04109362701167621,0.04060140239170336,0.054509622792124894,0.09542009831345584
ENSG00000164086.10,0.2876486532858482,0.28782785604524425,0.30122159735672144,0.28975795551279837,0.31563561841111776
ENSG00000165457.15,0.1352342884849697,0.12146734484842141,0.13326221195236573,0.13643085336780023,0.12346196784591582
ENSG00000259237.2,0.012932736982984904,0.010918426393435326,0.005415879480538891,0.01303670244143701,0.0
ENSG00000175018.13,0.0007606155826562844,0.0029138088028491534,0.004907533625360769,0.008376671006387629,0.004395240135523593
ENSG00000198818.10,0.30186781575737875,0.3007039666070125,0.2835959694819265,0.30329803236355457,0.3293727385100656
ENSG00000232614.1,0.0,0.0,0.0,0.0,0.0
ENSG00000257075.1,0.025953898955827483,0.003371250347529438,0.012050056132007969,0.01262673523270253,0.008002220597424172
ENSG00000231238.2,0.041933033425441274,0.03852423814752968,0.04229891362504723,0.0453672084915215,0.03127425734466025
ENSG00000227434.2,0.0,0.0,0.0,0.004405286343612335,0.0
ENSG00000242612.7,0.3197260118255566,0.327846338830547,0.33680095780693076,0.32409641790281096,0.32755689519068965
ENSG00000276486.1,0.008480463758864075,0.025433742604897225,0.01945999626238507,0.019594431386217172,0.005770299382662118
ENSG00000271355.1,0.11537779635660479,0.10010093070196356,0.134343067731771,0.15120823205794262,0.10472990031232557
ENSG00000270381.1,0.06548177570474367,0.06949465299272095,0.04931927463434668,0.06424621268768346,0.04683937364308442
ENSG00000236627.1,0.02188396870197802,0.025071557417010774,0.018913002892912503,0.017010195852628432,0.0
ENSG00000255977.1,0.04338454499163661,0.08127076448283563,0.0604161472294624,0.045334479635529626,0.09691669009153224
ENSG00000270236.1,0.058578808108197364,0.06996169828101928,0.08490814007830158,0.07612128805507437,0.06534042130988313
ENSG00000227825.4,0.2696880036262477,0.266096493088703,0.26947914219078656,0.27486079319774165,0.33011511945362176
ENSG00000185264.12,0.011411320034872593,0.00828575401489549,0.011278031136182498,0.015666815954422025,0.012274283888657476
ENSG00000265801.1,0.05363958782528906,0.029214712706120863,0.053359294020126236,0.04880538025583313,0.06869530224265359
ENSG00000234122.1,0.0,0.011016382642045948,0.0034288833275515095,0.00770227498971004,0.0
ENSG00000287959.1,0.05114796208912804,0.0607108508845302,0.06604631583499385,0.07706750840593121,0.056692092287361946
ENSG00000245059.2,0.11001411664962506,0.1353923549719411,0.11079618154736301,0.12243533205727831,0.12144719931871058
ENSG00000139549.4,0.40026082558656645,0.37555139565976153,0.3673704940729863,0.3473620783582228,0.36797329455950056
ENSG00000153879.9,0.18058934510885788,0.17725712137803934,0.1736086382486838,0.1779744580096275,0.18470092980156574
ENSG00000128422.18,0.03562508690438164,0.027259619214221716,0.026349017985291087,0.028571976568454865,0.03101276492022461
ENSG00000232522.1,0.0,0.0,0.006298453511577142,0.009955686329322727,0.0
ENSG00000185607.5,0.11020111329942596,0.14373760996470342,0.14712823703253508,0.16688727593570243,0.22964967287726862
ENSG00000238039.1,0.13481195711499402,0.1459522976445652,0.17399912179945987,0.20866035672318897,0.1681645913408536
ENSG00000278023.7,0.12492067700503413,0.10340570889304136,0.09570756236956682,0.12102727106572754,0.10476965845624832
ENSG00000223015.1,0.016163895403883338,0.0,0.0,0.004405286343612335,0.0
ENSG00000140365.16,0.3860978818447874,0.3692740117493354,0.40269224533807885,0.39460781600913014,0.3903331791353393
ENSG00000162771.8,0.0408680337038434,0.03493046839828659,0.0557005399635111,0.05342438080080514,0.04952569419129558
ENSG00000275390.1,0.09114514182392408,0.11445748829376436,0.09883572703065668,0.11914766843384232,0.12860900701643252
ENSG00000281100.1,0.2373141271685948,0.26205259692789273,0.23368622984841375,0.2219054444708448,0.23322452710946653
ENSG00000253840.1,0.0,0.0,0.0,0.004405286343612335,0.0
ENSG00000252108.1,0.0,0.0,0.008206371337534666,0.0024325563148368395,0.0
ENSG00000260202.2,0.015012041980714317,0.0051078643283888805,0.011264638046961317,0.01256643539739011,0.0038843080126309657
ENSG00000196262.15,0.27449997557477757,0.2483717702663933,0.26221944004705217,0.24601153476452564,0.24932514405665715
ENSG00000276119.1,0.026466211772023674,0.02161989154019027,0.02161205959835367,0.028001900045608524,0.0548989382765404
ENSG00000277493.1,0.03342773202775583,0.0468406666067478,0.01975533018379286,0.020296788252678635,0.05743568832184148
ENSG00000205549.10,0.19390895765602914,0.20518861138087213,0.2022439571087281,0.19063398925394903,0.15184749317116636
ENSG00000266554.2,0.14827966618682556,0.08951173344644163,0.10760038378701307,0.11741353994752354,0.1577509843244852
ENSG00000281649.3,0.37166871518482975,0.4034641529765265,0.43080637636244,0.46088676742479595,0.4538100682895016
ENSG00000189266.13,0.31831332473522994,0.3174070111513923,0.2979239360104854,0.31309704071776306,0.3301065074581416
ENSG00000206849.1,0.0,0.0,0.0,0.0,0.0
ENSG00000207021.1,0.038485417628648676,0.05966419861930701,0.04707271609384935,0.06158353700981431,0.04012607893538688
ENSG00000253502.1,0.10576878088765682,0.08018830145383062,0.10586817451503218,0.10259283475652392,0.14352352418962283
ENSG00000243503.2,0.019668313220177116,0.019161996646573948,0.014418512453429594,0.01698357907118596,0.027270207328842926
ENSG00000253134.1,0.016027361262045327,0.0,0.006649641051318975,0.012187127701902474,0.0
ENSG00000088356.6,0.38490306065088736,0.36147613785947025,0.3299388640719619,0.32737854949416484,0.34516618602661886
ENSG00000129968.17,0.40409327151240243,0.3852412436625706,0.3873840292670269,0.3747513473941772,0.44198452654176845
ENSG00000162601.11,0.32760294507558924,0.35530834543476386,0.37584342794243336,0.41276975877640215,0.3958792662992649
ENSG00000236690.2,0.012203694351889683,0.010101010101010102,0.0027414153097814796,0.0027034420976113425,0.0
ENSG00000272088.1,0.16267601470226178,0.16236096400006514,0.17984243321314336,0.1811533667351097,0.23301933069049666
ENSG00000138772.13,0.37802352056346894,0.3269317970540143,0.3180015789417047,0.3428536502775894,0.34997679499224615
ENSG00000214182.5,0.07106153275187867,0.08096333246687874,0.08291333463908283,0.07972598223588144,0.07213039657249938
ENSG00000268235.7,0.020190116246802007,0.03229546441493204,0.021359412572465344,0.015342187957332892,0.0
ENSG00000228541.2,0.0789106288575928,0.12015956200786673,0.13923600318595075,0.13752023858249746,0.19542243409338925
ENSG00000188816.4,0.02369240977130565,0.05608924324360658,0.05415981073812761,0.032266329223559057,0.038349643875141295
ENSG00000251090.2,0.0,0.004808693045793228,0.003535947240244505,0.010556846365867508,0.01942815278051523
ENSG00000225740.1,0.0,0.0,0.0,0.0,0.0
ENSG00000288734.1,0.19674259974814842,0.24439836460510278,0.23442099080081885,0.22959220027380584,0.2967248826989398
ENSG00000162073.14,0.3305176110140577,0.3355442085726007,0.3535307586000557,0.3523068817973359,0.40827735978488555
ENSG00000240364.1,0.010241318433694678,0.006861866673495848,0.012191834778591128,0.0,0.0
ENSG00000285831.1,0.13463039030828494,0.15862377168569508,0.14585728419337612,0.14881703273809224,0.14879919671128683
ENSG00000101311.16,0.1681364899811785,0.18677808972356108,0.19578721093872842,0.2224642997871993,0.23023772203851808
ENSG00000131482.10,0.09970410725540492,0.07549762764172548,0.0634424106024636,0.07069327445051721,0.07288836931748487
ENSG00000222514.1,0.0,0.0,0.0,0.0,0.0
ENSG00000232382.2,0.17051585143326933,0.13530022172282244,0.1541972385310357,0.15029113735096944,0.1641111197579665
ENSG00000267898.1,0.3542069241674503,0.3282448242657958,0.3288222664128879,0.3382912630939847,0.3119479712984131
ENSG00000253116.1,0.11390781736930829,0.13927033000695221,0.10410165016638356,0.12837580478342617,0.09813592672600929
ENSG00000204314.12,0.33389505831565297,0.35443138207429326,0.3894104569768834,0.41126305793397644,0.48880029524371216
ENSG00000272267.2,0.2519233829049261,0.24442063995683044,0.23525300640927282,0.23008318514342008,0.16502675931317234
ENSG00000089685.15,0.08135721856956404,0.09968627007572907,0.09587610104723644,0.08268097821554213,0.07174200528695454
ENSG00000141378.15,0.19588228495280696,0.1809958267913315,0.17983069417779154,0.1789236699341794,0.1650101888984103
ENSG00000254852.8,0.12291693633282877,0.12034644333090062,0.15484883459609483,0.1549717929578398,0.1612719724889324
ENSG00000238812.1,0.0,0.0,0.0,0.0,0.0
ENSG00000228793.3,0.19160195547604003,0.2076074994544028,0.1991154510669381,0.19551541572087397,0.21262066629793963
ENSG00000268433.1,0.01648805970923134,0.016657692797765855,0.01282089226253925,0.02305153616633783,0.017857719032369872
ENSG00000183690.13,0.2846001266849586,0.3120925561687475,0.30403660764674634,0.36782923601319734,0.4554324462679443
ENSG00000126266.3,0.11067225674844004,0.12476278668147397,0.11861397211737483,0.11224011959040084,0.08847453973922134
ENSG00000232893.1,0.05364541565090912,0.04930178995665657,0.049208330799721645,0.05293745541565967,0.052091988680402726
ENSG00000250480.3,0.0,0.0,0.002366445158559373,0.0018552761537028147,0.043478260869565216
ENSG00000270069.2,0.10464674616542602,0.12053793148111913,0.12819068059119712,0.1497522223726741,0.1661313601166605
ENSG00000075914.13,0.2934055793236988,0.29513421499377834,0.2968126867060454,0.28911959699543227,0.31402236085078666
ENSG00000211747.3,0.059554519259781356,0.057475956455085554,0.07077646534586832,0.07410674885088471,0.11967917648563814
