,30-39,40-49,50-59,60-69
ENSG00000278698.1,0.2879781363159587,0.23262217941081903,0.08299226232204131,0.1970986343103821
ENSG00000289619.1,0.0,0.125,0.0,0.0
ENSG00000149792.9,0.5048864726574993,0.34765696620829334,0.5503102014710586,0.4187030522687702
ENSG00000235150.1,0.0,0.125,0.0,0.0
ENSG00000245928.2,0.0,0.13861122193609227,0.189559682274854,0.07820656970488314
ENSG00000164366.4,0.26138715859319767,0.4639714578527697,0.4260942453937876,0.1735615439605304
ENSG00000224578.5,0.18997723063889785,0.21151367883841815,0.46487073056158307,0.31014087885678804
ENSG00000288045.1,0.5165488331065512,0.4301894550222652,0.6036774650357897,0.3723767205401978
ENSG00000265400.1,0.0,0.172256433216388,0.46103249514358835,0.13553506973497287
ENSG00000252695.1,0.0,0.0,0.25,0.15669375010614217
ENSG00000207507.1,0.0,0.18311169824895726,0.5559890085850681,0.1459407277052363
ENSG00000137868.19,0.4958459410128195,0.37043882913889936,0.1669580145228279,0.31138964814290027
ENSG00000260761.1,0.0,0.125,0.056074587118762946,0.08922380884539373
ENSG00000167393.18_PAR_Y,0.0,0.0,0.0,0.0
ENSG00000222852.1,0.0,0.0,0.0,0.0
ENSG00000237058.1,0.0,0.0,0.0,0.0
ENSG00000279329.1,0.4892518198027775,0.3891029922095186,0.3833289129754015,0.2202644119645775
ENSG00000240207.7,0.5847002947633584,0.2733290110120792,0.37657505969614014,0.26512765789957055
ENSG00000235118.9,0.0,0.0,0.0,0.0
ENSG00000263672.2,0.27802725301951076,0.29202359753130114,0.24254846333082633,0.22147994120741102
ENSG00000206922.1,0.0,0.0,0.0,0.0
ENSG00000274403.1,0.299636690284395,0.234888487017927,0.1560185915939494,0.43446108607226946
ENSG00000124596.17,0.8569200685811718,0.4673862383101464,0.5990721956134443,0.5578794159777652
ENSG00000168487.20,0.0,0.48857703340723607,0.47053625202877114,0.3835503099705318
ENSG00000248227.1,0.0,0.125,0.0,0.044711777676874516
ENSG00000280185.1,0.0,0.0,0.0,0.0
ENSG00000085063.17,0.1725619461128755,0.6275496894377138,0.4217748468311663,0.268442661185928
ENSG00000236555.1,0.0,0.0,0.0,0.0
ENSG00000251892.1,0.0,0.0,0.0,0.0
ENSG00000238169.2,0.0,0.1658338451231087,0.0,0.0
ENSG00000217385.1,0.0,0.16860921889191643,0.10677792915531334,0.0
ENSG00000212607.1,0.04610412619149223,0.16511114926275305,0.29398867554441965,0.46119767755231744
ENSG00000224634.1,0.0,0.0,0.0,0.0
ENSG00000277501.1,0.19804198304749573,0.2856495615591536,0.09978558793332773,0.0777084591858572
ENSG00000250250.2,0.14964959171647443,0.2814755819092516,0.2763634880882229,0.07573676936891433
ENSG00000256971.2,0.0,0.0,0.0,0.16666666666666666
ENSG00000276403.1,0.0,0.19845626331308658,0.0,0.07506255406624686
ENSG00000233647.2,0.046278951004836436,0.14439807443900388,0.09765027486557121,0.2665403987303113
ENSG00000121060.19,0.22412328774984364,0.3439452912044715,0.13372264847152804,0.2334437054422823
ENSG00000222416.1,0.0,0.0,0.0,0.0
ENSG00000201860.1,0.0,0.0,0.0,0.0
ENSG00000100417.12,0.1945649091788568,0.41242853777125416,0.2535131686487749,0.5089438115412628
ENSG00000115590.14,0.16291962832055704,0.2696629646469717,0.3158792062282531,0.07057540285537736
ENSG00000270934.1,0.0,0.0,0.0,0.0
ENSG00000250730.2,0.0,0.0,0.0,0.16666666666666666
