,30-39,40-49,50-59,60-69,70-79
ENSG00000285159.1,0.15312642468749793,0.15315824854233173,0.13362826468682562,0.09761096304773052,0.11547698850357416
ENSG00000274601.1,0.0,0.013913530124037161,0.0010250755126209197,0.014988335300411939,0.0
ENSG00000214558.4,0.12951156432282038,0.12948497975642478,0.12736490038300846,0.15164363037301712,0.1400668954438671
ENSG00000228013.1,0.2444702604532543,0.20245095465062043,0.2015274262902985,0.22606886650101146,0.2706678187642322
ENSG00000139343.11,0.2646308299060918,0.24009200322839094,0.27229284017819977,0.2962394651036911,0.38550964741144167
ENSG00000218410.1,0.0,0.0036231193638257965,0.007862461458475136,0.0036884437610208032,0.034368702775073694
ENSG00000262920.5,0.14266138348038473,0.1430791425128584,0.15074009277641517,0.1726685767478017,0.17220785045057369
ENSG00000214837.8,0.35909206281896955,0.35324583898490647,0.3236218387982032,0.3281077302643933,0.3068832722861218
ENSG00000252984.1,0.016943922135225657,0.04404998718797988,0.02369244769480664,0.0030729686031726214,0.0
ENSG00000183597.16,0.32660450267421115,0.32612440648073526,0.3231304337752755,0.34219648132254893,0.43376681427973246
ENSG00000269855.3,0.02925430624028874,0.04403995448598443,0.05060237265517336,0.05015300907817063,0.019763433592429876
ENSG00000248347.3,0.07602978448875122,0.06214953846069703,0.05828563748533066,0.049246272606524956,0.12273498566239321
ENSG00000231053.1,0.01106169072996523,0.011764705882352941,0.03957275270841897,0.006299798783548152,0.0
ENSG00000213901.11,0.20625544645032737,0.23037916112722442,0.2220511289213637,0.1423411848249716,0.1169656023493948
ENSG00000188312.14,0.2580947764249092,0.21412479588518146,0.2815502250376272,0.3266795352021135,0.40723328784003776
ENSG00000207157.1,0.0,0.0,0.005465256602867836,0.013130760968228971,0.0
ENSG00000267658.1,0.0979633682077638,0.09334289016261398,0.10581743717683388,0.1087218206209016,0.23205160784839293
ENSG00000175470.20,0.24431109119678668,0.2424098723195567,0.29158475226779684,0.3322308923633884,0.4232250447255051
ENSG00000276046.1,0.0,0.0,0.0,0.0,0.0
ENSG00000259002.2,0.09148768822516454,0.08793481543932968,0.12679726430080032,0.11128145813750485,0.21513886475268992
ENSG00000234832.1,0.17980635345800391,0.1984691182130469,0.17748218626611056,0.1697831531457413,0.1145401389233279
ENSG00000183479.13,0.17892140293041595,0.16775919578450615,0.17716542485352835,0.24264244233112497,0.2170324021038543
ENSG00000104957.14,0.2747774947513384,0.26553943116107204,0.28348574084461103,0.32689989578949163,0.37624121728319593
